run_id,arm,run_idx,cv_headway,ewt_min,frr,boycott_rate_pct,revenue_variance
Arm_B_40,Arm_B,40,0.31109147594014397,3.8352790008927165,0.671197942751605,0.0,2163267.307965468
Arm_B_41,Arm_B,41,0.29146607334889796,3.9224176070296757,0.6780262123516813,0.0,2753473.3868662966
Arm_B_42,Arm_B,42,0.2991507329430399,3.7394229199667914,0.6536309434834984,0.0,2726496.783976616
Arm_B_43,Arm_B,43,0.29970904137048754,3.8227707603218293,0.6567779322183777,0.0,2618969.040427454
Arm_B_44,Arm_B,44,0.3097310733528383,3.7809012292475255,0.6529175442729768,0.0,2553699.0010010647
Arm_B_45,Arm_B,45,0.30131200299656724,3.767453237805379,0.6652341029309224,0.0,2489558.9971771687
Arm_B_46,Arm_B,46,0.3012525358964266,3.825141744887936,0.663068975980883,0.0,2232305.0215103435
Arm_B_47,Arm_B,47,0.29653937044373857,3.7656658758652974,0.657592889229078,0.0,2274375.5669403328
Arm_B_48,Arm_B,48,0.3045984853721225,3.876743322491802,0.6462616820878987,0.0,2365893.6949805776
Arm_B_49,Arm_B,49,0.29877523964021485,3.9053463795021606,0.6486734039342086,0.0,2306542.5545952753
Arm_B_50,Arm_B,50,0.29565694635492906,3.87022339431289,0.6497967603912782,0.0,2635507.4406316155
Arm_B_51,Arm_B,51,0.29043520532097516,3.748825102183575,0.6685652791880647,0.0,2129728.562331303
Arm_B_52,Arm_B,52,0.2969530975527714,3.9346073362548992,0.6752855841650355,0.0,2199921.9708592393
Arm_B_53,Arm_B,53,0.30697339770817356,3.7484950229050407,0.6709280875590213,0.0,2013028.087364195
Arm_B_54,Arm_B,54,0.29261478238262567,3.8333798868414912,0.6561425602551959,0.0,2351892.6235489105
Arm_B_55,Arm_B,55,0.3042042363553339,3.788437679138346,0.6601019935250841,0.0,2069846.5666774232
Arm_B_56,Arm_B,56,0.30502458550290557,3.747398836606589,0.6616904615855973,0.0,2443353.7435717667
Arm_B_57,Arm_B,57,0.3041582895222253,3.78754402771598,0.6716698756637394,0.0,2554669.652349586
Arm_B_58,Arm_B,58,0.3006738654535823,3.862356202080771,0.669101184141164,0.0,1918412.38138046
Arm_B_59,Arm_B,59,0.30264121093068097,3.8223742989422003,0.6667837584743037,0.0,2447977.424591042
Arm_B_60,Arm_B,60,0.29339429641183,3.8192936407592524,0.6756722681038089,0.0,2573607.177170679
Arm_B_61,Arm_B,61,0.30404180027203126,3.7133975540891746,0.6671428120626054,0.0,2135501.785805897
Arm_B_62,Arm_B,62,0.3104738097942824,3.805707117011628,0.6689536849257205,0.0,2241916.4008776112
Arm_B_63,Arm_B,63,0.30287786038985537,3.7711446298361015,0.6567752768726365,0.0,2261301.808642558
Arm_B_64,Arm_B,64,0.2926917903615802,3.797277433871106,0.665930927352343,0.0,2036797.8134574147
Arm_B_65,Arm_B,65,0.29449055629943804,3.6977074927585414,0.6726793037964363,0.0,1983371.3994749107
Arm_B_66,Arm_B,66,0.29920483233894923,3.8362298108398742,0.6453844441862863,0.0,2496334.8339364463
Arm_B_67,Arm_B,67,0.29534437189448237,3.7835863832977266,0.6636499235639791,0.0,2370178.3271128335
Arm_B_68,Arm_B,68,0.29830000642241783,3.8045268266827583,0.6608790498837135,0.0,2720230.539729315
Arm_B_69,Arm_B,69,0.3030222677364824,3.8219473262329275,0.6531658294503703,0.0,2157498.9442673796
Arm_B_70,Arm_B,70,0.2929057383341351,3.755642943972963,0.6591330385944063,0.0,2249592.28893678
Arm_B_71,Arm_B,71,0.2978095019106607,3.7058230215148735,0.6714515839191958,0.0,2077273.0683867547
Arm_B_72,Arm_B,72,0.3108058319815763,3.8609049105259943,0.6643986992467827,0.0,2079912.6255176465
Arm_B_73,Arm_B,73,0.29486664806403745,3.858257033087707,0.6613508277913462,0.0,2426337.5259171934
Arm_B_74,Arm_B,74,0.30088658091737186,3.796686410198211,0.6628800566273741,0.0,2514822.9601118304
Arm_B_75,Arm_B,75,0.295523201937022,3.7591427807367563,0.6736258180895994,0.0,1942981.2402569505
Arm_B_76,Arm_B,76,0.2961263321380617,3.6860681195765563,0.6626505508565524,0.0,2019396.53984754
Arm_B_77,Arm_B,77,0.3020540853282448,3.7766761826979076,0.6614429284483042,0.0,2028547.42758243
Arm_B_78,Arm_B,78,0.302954096161885,3.7701129755518044,0.6654112009545019,0.0,2316920.0138883693
Arm_B_79,Arm_B,79,0.3072693388986508,3.850287297145971,0.6684085579596267,0.0,2057185.787328491
Arm_B_80,Arm_B,80,0.3030861754396315,3.7385156275734905,0.6657815098102012,0.0,2115102.0175171983
Arm_B_81,Arm_B,81,0.297297918805323,3.699608524468565,0.6614630670013971,0.0,2364615.4519256195
Arm_B_82,Arm_B,82,0.2925339284483283,3.7255557061394837,0.660475959990867,0.0,2119806.0457784063
Arm_B_83,Arm_B,83,0.3002793469445107,3.936407960241538,0.6622759439204193,0.0,2111715.3566060914
Arm_B_84,Arm_B,84,0.29585298004988736,3.768447577015265,0.6640572917200009,0.0,2047878.1388785762
Arm_B_85,Arm_B,85,0.30553663538082537,3.773138344787374,0.6628845455722134,0.0,2116608.8112848396
Arm_B_86,Arm_B,86,0.292391217855362,3.8535897433061566,0.6616905647217876,0.0,2639562.8867872125
Arm_B_87,Arm_B,87,0.2962109202890459,3.816495523684949,0.6683077334330695,0.0,2570657.925754654
